コード,市区町村名,人数,獲得比率,距離
39201,高知市,107,0.000,584.3
11465,北葛飾郡松伏町,107,0.000,73.1
20218,千曲市,105,0.000,184.1
09209,真岡市,105,0.000,129.3
26366,相楽郡精華町,105,0.000,349.2
27216,河内長野市,104,0.000,375.6
10449,利根郡みなかみ町,103,0.001,176.2
01231,恵庭市,103,0.000,859.1
26206,亀岡市,102,0.000,366.1
06202,米沢市,102,0.000,286.9
09364,下都賀郡野木町,101,0.000,103.0
47209,名護市,100,0.000,1463.0
20212,大町市,100,0.000,204.7
08546,猿島郡境町,100,0.000,90.7
04406,宮城郡利府町,100,0.000,359.2
20363,諏訪郡原村,99,0.001,138.5
33216,浅口市,98,0.000,548.8
24203,伊勢市,98,0.000,273.2
22214,藤枝市,98,0.000,127.4
05434,仙北郡美郷町,98,0.000,465.9
12422,長生郡睦沢町,98,0.001,68.6
30208,紀の川市,97,0.000,396.6
19422,南都留郡道志村,97,0.006,53.8
12347,香取郡多古町,97,0.000,95.8
29425,北葛城郡王寺町,95,0.000,360.6
01641,広尾郡大樹町,95,0.002,858.3
26102,京都市上京区,95,0.000,346.7
10443,利根郡片品村,94,0.002,170.5
21205,関市,94,0.000,231.2
05212,大仙市,93,0.000,477.1
27145,堺市南区,92,0.000,380.5
29426,北葛城郡広陵町,91,0.000,357.5
28481,赤穂郡上郡町,91,0.001,476.4
18210,坂井市,91,0.000,318.3
23222,東海市,90,0.000,242.7
01346,二海郡八雲町,90,0.000,768.3
29203,大和郡山市,89,0.000,351.9
26209,長岡京市,89,0.000,354.5
08231,桜川市,89,0.000,122.3
12403,山武郡九十九里町,89,0.000,84.1
04211,岩沼市,88,0.000,330.8
35203,山口市,88,0.000,733.5
04361,亘理郡亘理町,88,0.000,325.0
47211,沖縄市,87,0.000,1498.1
03381,胆沢郡金ケ崎町,87,0.001,450.2
03203,大船渡市,87,0.000,461.7
20382,上伊那郡辰野町,86,0.000,161.8
15222,上越市,86,0.000,229.7
15213,燕市,86,0.000,267.0
15212,村上市,86,0.000,333.4
04207,名取市,85,0.000,337.7
02208,むつ市,83,0.000,676.9
22136,浜松市浜北区,83,0.000,168.6
21404,揖斐郡池田町,82,0.000,272.1
22221,湖西市,81,0.000,195.7
29204,天理市,81,0.000,345.4
35210,光市,80,0.000,709.9
20562,下高井郡木島平村,80,0.002,195.3
19207,韮崎市,80,0.000,113.0
08521,結城郡八千代町,79,0.000,100.5
43101,熊本市中央区,78,0.000,859.6
40220,宗像市,78,0.000,841.0
35212,柳井市,78,0.000,697.2
21217,飛騨市,78,0.000,239.1
10426,吾妻郡草津町,78,0.001,168.0
08230,かすみがうら市,78,0.000,112.3
05206,男鹿市,78,0.000,517.5
02405,上北郡六戸町,78,0.000,610.5
33211,備前市,77,0.000,485.9
23209,碧南市,77,0.000,237.3
02206,十和田市,77,0.000,598.2
27144,堺市西区,76,0.000,383.2
22304,賀茂郡南伊豆町,76,0.001,97.9
19205,山梨市,76,0.000,94.4
12233,富里市,76,0.000,83.8
01543,網走郡美幌町,76,0.000,1016.9
12235,匝瑳市,76,0.000,99.8
41208,小城市,76,0.000,887.7
17463,鳳珠郡能登町,75,0.000,311.7
16202,高岡市,75,0.000,283.1
43514,球磨郡あさぎり町,74,0.000,868.5
23228,岩倉市,74,0.000,243.2
02384,北津軽郡鶴田町,74,0.001,609.4
01236,北斗市,74,0.000,732.8
02202,弘前市,74,0.000,593.4
40217,筑紫野市,73,0.000,848.0
25212,高島市,73,0.000,325.9
01303,石狩郡当別町,73,0.000,912.2
44206,臼杵市,72,0.000,759.3
27228,泉南市,72,0.000,403.0
