コード,市区町村名,人数,獲得比率,距離
12427,長生郡長南町,262,0.003,105.8
08205,石岡市,261,0.000,148.2
29386,宇陀郡御杖村,261,0.007,280.9
15102,新潟市東区,260,0.000,299.8
20213,飯山市,260,0.001,198.9
17203,小松市,260,0.000,264.1
22305,賀茂郡松崎町,259,0.004,58.8
06211,東根市,258,0.000,374.5
09210,大田原市,258,0.000,203.1
23216,常滑市,255,0.000,207.8
25211,湖南市,253,0.000,275.3
24208,名張市,252,0.000,280.3
27126,大阪市平野区,252,0.000,330.4
10208,渋川市,252,0.000,143.6
28206,芦屋市,251,0.000,350.2
12347,香取郡多古町,251,0.001,136.5
27145,堺市南区,251,0.000,338.5
15226,南魚沼市,251,0.000,202.6
25213,東近江市,249,0.000,258.2
08226,那珂市,249,0.000,184.2
07210,二本松市,249,0.000,289.0
19346,西八代郡市川三郷町,246,0.001,61.9
23227,高浜市,244,0.001,194.2
38205,新居浜市,243,0.000,550.7
23232,愛西市,243,0.000,219.1
20204,岡谷市,243,0.000,134.6
05203,横手市,241,0.000,466.1
15204,三条市,240,0.000,256.8
05434,仙北郡美郷町,240,0.001,484.9
40220,宗像市,239,0.000,799.1
16211,射水市,238,0.000,245.8
27146,堺市北区,238,0.000,335.0
23217,江南市,237,0.000,202.9
08207,結城市,236,0.000,133.8
01223,根室市,235,0.001,1040.4
01607,浦河郡浦河町,235,0.001,852.7
27225,高石市,233,0.000,343.3
06206,寒河江市,232,0.000,370.5
08309,東茨城郡大洗町,231,0.001,176.3
07342,岩瀬郡鏡石町,230,0.002,250.5
12238,いすみ市,229,0.001,112.3
18202,敦賀市,228,0.000,277.6
12322,印旛郡酒々井町,228,0.001,120.0
40217,筑紫野市,227,0.000,806.0
40203,久留米市,226,0.000,815.0
25210,野洲市,224,0.000,279.7
28110,神戸市中央区,223,0.000,361.3
27219,和泉市,222,0.000,342.2
20403,下伊那郡高森町,222,0.001,118.2
12329,印旛郡栄町,222,0.001,124.5
20217,佐久市,221,0.000,123.3
20215,塩尻市,221,0.000,141.9
10429,吾妻郡東吾妻町,220,0.002,146.3
45203,延岡市,220,0.000,747.6
20363,諏訪郡原村,220,0.002,112.6
46218,霧島市,220,0.000,860.7
19214,中央市,219,0.001,64.8
15205,柏崎市,219,0.000,239.4
26209,長岡京市,219,0.000,312.9
43101,熊本市中央区,216,0.000,817.6
21382,安八郡輪之内町,215,0.001,224.3
40136,福岡市城南区,213,0.000,822.4
01631,河東郡音更町,213,0.000,938.2
21206,中津川市,212,0.000,151.6
11342,比企郡嵐山町,212,0.001,94.2
22226,牧之原市,211,0.000,101.9
28219,三田市,211,0.000,356.3
33203,津山市,210,0.000,458.2
07202,会津若松市,210,0.000,259.7
37205,観音寺市,210,0.000,511.9
05206,男鹿市,209,0.001,531.0
11361,秩父郡横瀬町,208,0.002,82.1
28215,三木市,206,0.000,367.3
08447,稲敷郡河内町,206,0.002,127.3
20206,諏訪市,206,0.000,126.2
19212,上野原市,206,0.000,45.8
25203,長浜市,203,0.000,262.6
16208,砺波市,203,0.000,244.5
09211,矢板市,202,0.000,191.8
07209,相馬市,202,0.000,325.5
29210,香芝市,202,0.000,320.4
17210,白山市,201,0.000,250.4
05463,雄勝郡羽後町,201,0.001,452.4
46452,姶良郡湧水町,200,0.002,854.6
20210,駒ヶ根市,200,0.001,119.0
12234,南房総市,199,0.000,81.7
01208,北見市,199,0.000,1045.9
01217,江別市,198,0.000,899.4
27224,摂津市,197,0.000,324.3
23447,知多郡武豊町,197,0.000,204.3
21401,揖斐郡揖斐川町,197,0.001,244.2
20209,伊那市,197,0.000,107.5
06209,長井市,197,0.001,333.2
09215,那須烏山市,195,0.001,185.1
11347,比企郡吉見町,194,0.001,96.4
08546,猿島郡境町,194,0.001,116.8
38210,伊予市,194,0.000,609.6
47207,石垣市,193,0.000,1863.2
01226,砂川市,193,0.001,952.1
06366,最上郡鮭川村,193,0.002,411.1
26106,京都市下京区,192,0.000,306.1
26102,京都市上京区,191,0.000,305.3
45206,日向市,190,0.000,768.3
01205,室蘭市,190,0.000,810.2
21221,海津市,188,0.001,225.4
47212,豊見城市,188,0.000,1483.3
28221,丹波篠山市,188,0.000,350.3
13305,西多摩郡日の出町,188,0.001,60.0
20207,須坂市,185,0.000,167.5
27230,交野市,185,0.000,315.4
01213,苫小牧市,184,0.000,856.1
